time,speaker_gt,f0,centroid,tilt,rms
33.375,Speaker B,273.4,1928.0647256782586,-4.3400768948700215,-23.84000370760532
33.575,Speaker B,264.6,2199.2584112271074,-4.107223505284338,-26.162382578270922
33.775,Speaker B,210.9,1960.8242194796985,-4.644458733810214,-28.708947679617616
33.975,Speaker B,210.2,2096.4554442816657,-4.350190359157986,-28.18604890587438
34.175,Speaker B,202.5,2093.1718143035146,-4.183737524871592,-28.73957924917759
34.375,Speaker B,206.3,2383.6703615584247,-4.281474894116974,-28.757440747991403
34.575,Speaker B,214.6,2559.9127148792277,-5.1232814409859735,-29.914638040272376
34.775,Speaker B,217.8,2245.9487084277753,-5.9693261073458705,-27.3375472202586
34.975,Speaker B,224.6,2618.196038964192,-5.053772690657201,-29.61156921845863
35.175,Speaker B,213.5,3465.343678977425,-3.1913744462678184,-30.131687033015954
35.375,Speaker B,196.1,4121.8232340120885,-1.2542833280245378,-30.65504042840207
35.575,Speaker B,144.9,3339.815590616771,-3.2061212405335415,-34.15004058323786
35.775,Speaker C,175.6,2246.088899981698,-5.557414472662259,-19.620228366291528
35.975,Speaker C,175.7,1736.4596459211875,-4.147220050660187,-19.349841527174277
36.175,Speaker C,171.6,1644.3552918019686,-4.628768763735849,-19.05615731452052
36.375,Speaker C,155.1,1561.9891048987183,-4.4431358088124675,-19.256313846927778
36.575,Speaker C,139.4,1527.7738519564903,-3.1751443810879674,-22.06406485635147
36.775,Speaker C,139.4,827.0865878342312,-5.933530145761918,-22.09793164476388
36.975,Speaker C,131.2,717.9370759517437,-5.13298645910734,-25.17151261148012
37.175,Speaker C,132.3,763.5609615511754,-5.907590655919166,-19.988976635928662
37.375,Speaker C,177.7,1797.5399999334347,-5.73805401717057,-20.2970666105388
37.575,Speaker C,176.9,1548.072654266889,-6.1162979250986105,-18.15539133260368
37.775,Speaker C,160.3,1327.9575764263222,-7.271793109787892,-19.314789305495953
37.975,Speaker C,141.8,1449.0023110737473,-6.643304331986694,-20.32322643860272
38.175,Speaker C,134.1,866.8643207210296,-8.603761740669901,-21.135407754311828
38.375,Speaker C,159.2,809.5148749981096,-8.422933928448703,-20.111309040865898
38.575,Speaker C,165.8,1300.5571421733337,-6.1108962638871835,-16.892953782133983
38.775,Speaker C,167.0,2025.2966066687895,-5.5657424700191065,-18.398434211750622
38.975,Speaker C,167.0,2407.2428021735286,-5.396874032406824,-18.1196489451366
39.175,Speaker C,168.4,2675.1243369294466,-4.822445393163287,-19.47057549929688
39.375,Speaker C,156.8,2473.0055549365793,-6.666490704473524,-20.713429189113338
39.575,Speaker C,152.1,1811.0463146052268,-8.12606058183036,-19.98878944857673
39.775,Speaker C,149.5,1207.5564893163837,-8.968636239711843,-20.332101513288126
39.975,Speaker C,148.3,934.6290945701408,-9.675224922891314,-20.95090407034767
40.175,Speaker C,146.1,1025.2181898338292,-8.312689013402892,-22.423990460267728
40.375,Speaker C,131.3,1164.427616618145,-7.573529500056588,-25.917567719291945
40.575,Speaker A,100.5,1061.6072149726997,-7.525537507245859,-25.673380103418847
40.775,Speaker A,92.3,1075.949393725655,-6.240174503946662,-24.71886306079442
40.975,Speaker A,92.3,1075.949393725655,-6.240174503946662,-24.71886306079442
41.575,Speaker A,103.7,1343.8690293138031,-9.133908198059709,-22.612701467362463
41.775,Speaker A,101.9,1150.5488036525855,-9.609829216917943,-23.421787994785927
41.975,Speaker A,101.0,1190.7788685542941,-9.460113511832255,-23.137442393593748
42.175,Speaker A,97.1,1173.3512360962968,-9.602435831163195,-23.163299732841196
42.375,Speaker A,95.9,847.8832425252688,-11.345987078090497,-22.041789035536247
42.575,Speaker A,90.6,625.1636492920678,-12.295172085383463,-22.29776587266004
42.775,Speaker A,87.5,687.4335337469535,-12.182494272333427,-24.37146166110358
42.975,Speaker A,79.2,722.9289295607058,-11.844496366446476,-27.776084408152354
43.175,Speaker A,77.0,830.3533355774679,-10.56030566255279,-33.47168754279928
43.375,Speaker A,88.4,673.8193208088522,-11.509089484620107,-27.18035737021164
43.575,Speaker A,97.3,516.1677632499644,-13.399868560376323,-21.601474108527107
43.775,Speaker A,93.2,874.1518587272644,-12.323208014230815,-21.507204023641208
43.975,Speaker A,91.5,790.4817798875898,-12.800222221054648,-20.929997515933074
44.175,Speaker A,91.6,766.8183912344793,-12.261982929782508,-20.407355655252
44.375,Speaker A,91.0,891.6886942643995,-11.07117155593208,-20.662332883481966
44.575,Speaker A,87.5,714.1908082548401,-10.533826794183577,-22.0383964050464
44.775,Speaker A,84.2,758.5947544969638,-10.337789300532734,-24.1663567221322
44.975,Speaker A,81.2,864.9214953585652,-10.16003249198897,-27.019258083694382
45.175,Speaker A,80.4,571.9286818700244,-10.862157645543263,-27.998319528114585
45.375,Speaker B,151.4,1836.5264883225627,-9.25184023603991,-31.453894104171294
45.575,Speaker B,127.0,1823.5400892005564,-7.490363824617589,-32.183040783898115
45.775,Speaker B,127.0,1592.418134805691,-7.5281727515038,-33.396364808423506
45.975,Speaker B,127.0,1112.887959279096,-8.385534375377581,-32.6582641523404
46.175,Speaker B,103.5,2241.1216196748023,-3.989346394160298,-38.548167396845955
46.375,Speaker B,130.9,2699.0616906267423,-5.886875158051187,-28.272304291553162
46.575,Speaker B,118.1,2244.6232711510224,-5.221429971026298,-29.605602040983094
46.775,Speaker B,118.1,2244.6232711510224,-5.221429971026298,-29.605602040983094
46.975,Speaker B,116.9,747.686821614614,-8.959586785173,-28.193294517621034
47.375,Speaker B,138.6,2187.7488776610735,-6.631934728656515,-27.19597950305856
47.575,Speaker B,138.7,3333.5739205062064,-4.261487581447131,-28.023936083049126
47.775,Speaker B,140.2,3026.3959321882853,-3.9298402050093704,-28.470292334815646
47.975,Speaker B,146.8,3225.6965847838455,-2.771965808570499,-29.65689367267116
48.175,Speaker B,143.0,2533.1800307017224,-4.476344077672221,-29.322702934346324
48.375,Speaker B,142.0,1630.6796923952816,-6.008604549056764,-28.080031712220684
48.575,Speaker B,135.6,1387.4164632931465,-6.955879630814496,-27.121474528518025
48.775,Speaker B,136.1,1201.9268382558596,-7.59645935694822,-27.67745964732982
48.975,Speaker B,131.5,1418.177172277561,-6.954627205865551,-27.73667140646851
49.175,Speaker B,117.0,1732.205154299178,-6.5714809070793025,-32.01042184969507
49.375,Speaker B,121.6,1580.9571744631198,-6.431599789803043,-32.36827805468009
49.575,Speaker B,114.7,1647.7022724032558,-6.1695942054346355,-34.03490191620662
49.775,Speaker A,94.4,1314.5988004369117,-7.207369435527098,-28.441719539277255
49.975,Speaker A,94.3,761.9640221230287,-10.487841008927367,-22.22646226695966
50.175,Speaker A,93.2,660.795344671946,-11.170706194267156,-23.41827266985492
50.375,Speaker A,93.2,630.8122609949539,-11.11863908301413,-23.780972882109282
50.575,Speaker A,89.3,578.2402138907287,-11.373164052504697,-24.912682118620463
50.775,Speaker A,83.8,1934.5057336170505,-6.983978902023206,-28.01907132090944
50.975,Speaker A,94.6,2287.6879539022507,-6.7249663161790565,-24.2732124852848
51.175,Speaker A,94.5,2221.4901916917715,-6.118457228331364,-26.46757006101291
51.375,Speaker A,93.0,1982.5607271606568,-6.860051617793693,-26.05560908061728
51.575,Speaker A,89.1,1131.980429744377,-10.245890819072034,-26.68275971574435
51.775,Speaker A,83.5,1254.9076587989691,-9.362924531386676,-28.996378087838714
52.375,Speaker A,103.6,1293.074108462038,-9.638067195122602,-18.501283060537634
52.575,Speaker A,102.7,1581.8469688042655,-7.73847157407375,-20.091497577727765
52.775,Speaker A,100.6,1630.0015814882115,-7.72431539611535,-20.92392511411162
52.975,Speaker A,95.7,2047.1212639972273,-5.935130404964667,-21.894377382723533
53.175,Speaker A,88.2,2187.685642682374,-5.910681445865253,-26.284082512549595
53.375,Speaker A,84.1,1666.3972105565158,-8.442484306762374,-26.431671325586365
53.575,Speaker A,82.5,1707.1538601704528,-8.747559987856521,-26.56000662593557
