time,speaker_gt,f0,centroid,tilt,rms
37.975,Speaker B,283.9,2507.9537025345394,-3.0269738388433494,-30.07329050360049
38.175,Speaker B,267.8,2276.6158625857843,-3.729901369488242,-29.3662151149547
38.375,Speaker B,242.0,1963.3873527523924,-3.8032910301333915,-29.985320139421564
38.575,Speaker B,206.2,1810.1348386473605,-5.185049820151642,-31.73326320308533
38.775,Speaker B,192.6,1186.2450253952788,-6.064212499271203,-31.35851701707167
38.975,Speaker B,174.2,1160.8114938258338,-4.420605711806489,-33.99309158184216
39.175,Speaker B,169.3,1020.3615942201786,-4.778679076069324,-33.38844903180662
39.375,Speaker B,150.9,944.7201754696939,-3.49780746436522,-37.52117595359345
39.575,Speaker B,235.1,1207.6214320450983,-3.4565614207715547,-27.42453519451718
39.775,Speaker B,242.3,1149.0049079774599,-6.6732496226489255,-23.417861226967723
39.975,Speaker B,246.2,1682.3788531920056,-3.9712817051520113,-25.406643725382743
40.175,Speaker B,240.9,1490.787979974546,-5.691674889641687,-26.308467740599568
40.375,Speaker B,253.4,1670.6666445086835,-5.523021860939279,-27.346934704940033
40.575,Speaker B,199.2,1802.1815427594988,-5.506617515215686,-31.16541810470651
40.775,Speaker B,225.0,1477.68624332383,-7.487094165139552,-30.618609961893902
40.975,Speaker B,274.1,1923.1671707624032,-3.0379569188103908,-27.40830830622955
41.175,Speaker B,278.9,1686.13608191503,-3.297251418044624,-26.01876809931758
41.375,Speaker B,271.5,1475.488185952176,-4.170187060966336,-27.25499343286666
41.575,Speaker B,254.7,1310.6578639331065,-4.848656977440425,-27.187429990728408
41.775,Speaker B,198.5,917.7971888604874,-6.362834582328041,-28.5814327521517
41.975,Speaker A,90.8,801.9884562382894,-10.860002013860743,-29.333298615972588
42.175,Speaker A,88.9,914.2948467244046,-9.976552463452235,-23.364086486689793
42.375,Speaker A,88.0,788.7018233161923,-9.528109574934671,-25.763341102185244
42.575,Speaker A,88.0,702.6843582564718,-9.554342595368539,-25.642242154892088
42.775,Speaker A,86.0,624.8817790002072,-8.117583378177047,-27.65728462796119
43.375,Speaker A,102.6,986.9278469801203,-8.588781366449119,-19.957631018703307
43.575,Speaker A,93.2,898.7933879586682,-9.586492878307821,-19.49677509269609
43.775,Speaker A,89.1,827.9208624256407,-9.010366098706568,-19.223167141843426
43.975,Speaker A,84.4,864.4797879954101,-8.73653029515264,-21.091181677034093
44.175,Speaker A,84.7,847.4908891895807,-9.323849801804815,-20.957149252274753
44.375,Speaker A,84.7,1111.247929225465,-8.22131355986033,-22.630156776990788
44.575,Speaker A,84.9,1065.9586244336008,-8.726864807290164,-24.637282944818992
44.775,Speaker A,85.1,845.6842737614061,-8.55772326669907,-27.124254533274573
44.975,Speaker A,73.6,824.7530787578941,-6.667456049044639,-35.10118588536727
45.175,Speaker A,72.7,324.16415143217904,-7.120687814465124,-40.899655625210215
45.375,Speaker A,98.3,387.9041455811983,-5.839076069022168,-31.642692474336332
